urn,fz3,fz2
104994,False,False
104995,False,False
104996,False,False
104997,False,False
104999,False,False
105000,False,False
105001,False,False
105002,True,False
105004,False,False
105005,False,False
105009,False,False
105011,False,False
105015,False,False
105018,False,False
105020,False,False
105021,False,False
105022,False,False
105023,False,False
105027,False,False
105030,False,False
105039,False,False
105042,False,False
105043,False,False
105048,True,False
105055,True,False
105062,False,False
105063,False,False
105064,False,False
105068,False,False
105069,False,False
105070,False,False
105073,False,False
105074,False,False
105077,False,False
105079,False,False
105080,False,False
105081,False,False
105082,False,False
105084,False,False
105085,False,False
105086,False,False
105087,False,False
105088,False,False
105090,False,False
105091,False,False
105097,False,False
105101,False,False
105103,False,False
105128,False,False
105129,True,False
105130,False,False
105131,False,False
105132,False,False
105133,False,False
105134,False,False
105135,True,False
105137,False,False
105138,False,False
105139,False,False
105140,False,False
105144,False,False
105145,False,False
105148,False,False
105149,False,False
105150,False,False
105152,False,False
105153,False,False
105154,False,False
105155,False,False
105156,False,False
105157,False,False
105159,False,False
105160,False,False
105161,False,False
105162,False,False
105163,False,False
105168,False,False
105169,False,False
105171,False,False
105172,False,False
105173,False,False
105175,False,False
105176,False,False
105182,False,False
105186,False,False
105187,False,False
105189,False,False
105190,False,False
105191,False,False
105192,False,False
105195,False,False
105196,False,False
105198,False,True
105202,False,False
105203,False,False
105205,False,False
105209,False,False
105211,False,False
105214,False,False
105217,False,False
105218,False,False
105219,False,False
105220,False,False
105221,False,False
105223,False,False
105226,False,False
105230,False,False
105232,False,False
105233,False,False
105234,False,False
105236,False,False
105237,False,False
105238,False,False
105239,False,False
105240,False,False
105242,False,False
105243,False,False
105245,False,False
105246,False,False
105248,False,False
105249,False,False
105250,False,False
105252,False,False
105253,False,False
105262,False,False
105264,False,False
105276,False,False
105277,False,False
105280,False,False
105281,False,False
105283,False,False
105287,False,False
105291,False,False
105295,False,False
105299,False,False
105311,False,False
105313,False,False
105314,False,False
105321,False,True
105323,False,False
105324,False,False
105325,False,False
105326,False,False
105334,False,False
105335,False,False
105337,False,False
105338,False,False
105340,False,False
105342,False,False
105344,False,False
105345,False,False
105350,False,False
105351,False,False
105352,False,False
105354,False,False
105355,False,False
105358,False,False
105376,False,False
105377,False,False
105384,False,True
105385,False,False
105387,False,False
105389,False,False
105397,False,False
105401,False,False
105403,False,False
105404,False,False
105405,False,False
105408,False,False
105413,False,False
105422,False,False
105426,False,False
105427,False,False
105428,False,False
105432,False,False
105434,False,False
105443,False,False
105448,False,False
105449,False,False
105452,True,False
105459,False,False
105461,False,False
105465,False,False
105467,False,True
105469,False,False
105470,False,False
105471,False,False
105472,False,False
105480,False,False
105485,False,False
105486,False,False
105487,False,False
105488,False,False
105490,False,False
105491,False,False
105493,False,False
105495,False,False
105496,False,False
105498,False,False
105500,False,False
105501,False,False
105502,False,False
105503,False,False
105504,False,False
105505,False,False
105507,False,False
105508,False,False
105509,False,False
105514,False,False
105516,False,False
105520,False,False
105521,False,False
105523,False,False
105524,False,False
105530,False,False
105532,False,False
105534,False,False
105536,False,False
105537,False,False
105539,False,False
105540,False,False
105541,False,False
105543,False,False
105544,False,False
105545,False,False
105546,False,False
105547,False,False
105548,False,False
105550,False,False
105553,False,False
105554,False,False
105574,False,False
105576,False,False
105581,False,False
105602,False,False
105608,False,False
105613,False,False
105616,False,False
105627,False,False
105638,False,False
105645,False,False
105648,False,False
105649,False,False
105656,False,False
105658,False,False
105659,True,False
105663,False,False
105665,False,False
105666,False,True
105667,False,False
105668,False,False
105669,False,True
105670,False,False
105671,False,False
105679,False,False
105680,False,False
105686,False,False
105688,False,False
105691,False,False
105693,False,False
105695,False,False
105700,False,False
105702,False,False
105703,False,False
105705,False,False
105707,False,False
